"osm_id","type","population"
692934788,"residential",0
237916232,"residential",0
27596205,"commercial",0
671767592,"commercial",0
672824152,"commercial",0
290567691,"commercial",0
527411721,"industrial",0
527411739,"industrial",0
527411749,"industrial",0
179776080,"industrial",0
105464041,"industrial",0
527411737,"industrial",0
56019497,"industrial",0
525496257,"residential",0
481072117,"residential",0
481072118,"residential",1
481072119,"residential",2
481072120,"residential",1
481072121,"residential",0
481072122,"residential",2
481072124,"residential",0
481072125,"residential",1
673051092,"residential",1
673051093,"residential",2
483520269,"residential",1
671768475,"residential",0
484662533,"residential",0
317906869,"residential",0
208876041,"residential",0
237916225,"residential",0
671467563,"residential",0
136504831,"residential",0
527411740,"industrial",0
190486241,"industrial",0
488790747,"commercial",0
488790760,"commercial",0
27594760,"commercial",0
179646611,"commercial",0
672824150,"commercial",0
118603950,"commercial",0
190486270,"commercial",0
431574520,"industrial",0
483520289,"residential",0
483520291,"residential",1
483523497,"residential",0
483523499,"residential",1
483523501,"residential",0
488493268,"residential",0
483523503,"residential",1
488493247,"residential",0
488493248,"residential",0
488493250,"residential",2
488493252,"residential",0
928492355,"residential",0
377779963,"residential",0
683975242,"residential",0
441650384,"industrial",0
484662486,"commercial",0
290567693,"commercial",0
361506469,"commercial",0
672824222,"commercial",0
210625041,"commercial",0
512763031,"commercial",0
179837177,"industrial",0
179776086,"industrial",0
179776077,"industrial",0
105464042,"industrial",0
441650387,"industrial",0
317907145,"industrial",0
237916755,"residential",0
313930913,"residential",0
227314962,"residential",0
126986344,"residential",0
692928873,"residential",0
493805833,"residential",0
457351399,"residential",0
245858163,"commercial",0
85445799,"commercial",0
179776082,"industrial",0
56019486,"industrial",0
190486322,"industrial",0
317906856,"industrial",0
179776073,"industrial",0
488493254,"residential",2
488493256,"residential",2
488493258,"residential",0
488493260,"residential",2
488493262,"residential",1
488493321,"residential",1
488493322,"residential",1
488493264,"residential",3
488493270,"residential",1
488493272,"residential",1
488493274,"residential",1
488493276,"residential",0
317906478,"residential",0
535392807,"residential",0
317907251,"residential",0
930498700,"residential",0
673036969,"residential",0
179776072,"industrial",0
488790746,"commercial",0
672824157,"commercial",0
672824158,"commercial",0
178153961,"commercial",0
672824230,"commercial",0
190486300,"commercial",0
179776075,"industrial",0
488493278,"residential",0
488493279,"residential",0
488493281,"residential",0
488493283,"residential",1
488493289,"residential",0
488493291,"residential",0
488493293,"residential",0
488493295,"residential",2
488493297,"residential",1
488493299,"residential",0
488493301,"residential",0
488493303,"residential",1
488493305,"residential",2
488493307,"residential",0
488493309,"residential",0
488493313,"residential",3
673051094,"residential",1
488493315,"residential",1
482187872,"residential",0
208876045,"residential",0
484662480,"commercial",0
179646612,"commercial",0
902712207,"industrial",0
209650974,"industrial",0
190486298,"industrial",0
317906285,"industrial",0
317907227,"industrial",0
488493316,"residential",0
488493317,"residential",2
488493318,"residential",0
488493319,"residential",1
488493320,"residential",0
488493323,"residential",2
488493324,"residential",2
488493325,"residential",1
488493326,"residential",0
488493327,"residential",0
488493328,"residential",2
488493329,"residential",0
488493330,"residential",0
508611301,"residential",0
103431954,"residential",0
529924913,"residential",0
928492349,"residential",0
484662482,"commercial",0
179647684,"commercial",0
190486412,"commercial",0
210622084,"commercial",0
307276535,"commercial",0
672821876,"commercial",0
441650391,"industrial",0
56019490,"industrial",0
527411729,"industrial",0
317906528,"industrial",0
488493331,"residential",0
488493332,"residential",0
673051095,"residential",2
673051096,"residential",2
317907187,"residential",0
645566305,"residential",3
493547282,"residential",3
493547284,"residential",3
493547286,"residential",3
493547288,"residential",2
493547289,"residential",0
493547290,"residential",0
493547293,"residential",0
493547294,"residential",0
493547295,"residential",3
673044741,"residential",0
105477762,"residential",0
972767528,"residential",0
257696876,"commercial",0
672824151,"commercial",0
672824156,"commercial",0
178153966,"commercial",0
290567695,"commercial",0
527411723,"industrial",0
441650392,"industrial",0
317906204,"industrial",0
317907203,"industrial",0
317938362,"industrial",0
56019483,"industrial",0
493547296,"residential",0
673051097,"residential",1
493547298,"residential",0
493547299,"residential",3
493547300,"residential",1
493547301,"residential",3
493547306,"residential",3
493547307,"residential",2
317906365,"residential",0
493547308,"residential",2
673051098,"residential",2
493547310,"residential",1
673051099,"residential",4
493547311,"residential",3
208867229,"residential",0
85445870,"residential",0
457351412,"residential",0
488790716,"residential",0
488790837,"residential",0
480330792,"residential",0
493547313,"residential",1
493547314,"residential",2
493547316,"residential",3
493547317,"residential",2
493547318,"residential",3
493547319,"residential",3
493547320,"residential",0
493547321,"residential",0
673051100,"residential",2
673051101,"residential",4
673051102,"residential",1
493547324,"residential",2
493547325,"residential",1
493547326,"residential",2
493547328,"residential",0
493547329,"residential",0
493547330,"residential",3
493547331,"residential",2
493547332,"residential",0
493547333,"residential",0
493547334,"residential",2
493547335,"residential",0
493547336,"residential",1
493547338,"residential",0
493547339,"residential",2
493547340,"residential",0
493547341,"residential",3
493547342,"residential",3
493547343,"residential",3
493547344,"residential",0
673051103,"residential",2
493547346,"residential",1
493547361,"residential",0
493547363,"residential",3
493547364,"residential",0
493547365,"residential",1
493547366,"residential",1
493547367,"residential",1
673051104,"residential",2
493547370,"residential",1
493547371,"residential",1
493547383,"residential",0
493547385,"residential",0
493547386,"residential",3
493547388,"residential",1
673051105,"residential",4
493547390,"residential",2
493547231,"residential",3
493547232,"residential",1
493547233,"residential",3
493547237,"residential",1
493547238,"residential",0
493547239,"residential",0
493547240,"residential",0
493547241,"residential",1
493547242,"residential",0
493547243,"residential",0
493547244,"residential",2
493547245,"residential",0
493547246,"residential",0
493547247,"residential",0
493547248,"residential",0
493547249,"residential",0
493547250,"residential",1
493547251,"residential",0
493547252,"residential",1
493547253,"residential",2
673051106,"residential",2
493547254,"residential",0
493547255,"residential",1
493547259,"residential",3
673051107,"residential",4
671482977,"residential",7
493547261,"residential",2
493547263,"residential",1
493805826,"residential",2
493805827,"residential",3
493805828,"residential",3
493805829,"residential",0
493805830,"residential",2
493805831,"residential",2
493805832,"residential",3
493805835,"residential",0
493805836,"residential",2
